DATE & TIME,Solar Radiation (Wh/m)2,UV Intensity,Atmospheric Clarity,Temperature (2m),Humidity (2M),PS,Wind Speed (10m),Wind Direction (10m),Mega Watts
2021-01-24 02:00:00,0.0,0.0,0.38,-0.56,2.38,94.16,3.44,103.82,0
2021-01-24 03:00:00,0.0,0.0,0.38,-0.85,2.32,94.14,3.21,103.36,0
2021-01-24 04:00:00,0.0,0.0,0.38,-1.05,2.32,94.11,3.1,102.39,0
2021-01-24 05:00:00,0.0,0.0,0.38,-1.18,2.32,94.13,3.1,100.89,0
2021-01-24 06:00:00,0.0,0.0,0.38,-1.27,2.32,94.16,3.17,99.51,0
2021-01-24 07:00:00,30.33,0.02,0.38,-0.51,2.38,94.2,3.53,97.5,0
2021-01-24 08:00:00,200.05,0.33,0.57,1.79,2.44,94.24,4.83,92.78,0
2021-01-24 09:00:00,390.46,1.38,0.66,4.45,2.56,94.27,4.53,84.96,180
2021-01-24 10:00:00,572.84,2.9,0.74,7.9,2.56,94.25,4.96,91.9,240
2021-01-24 11:00:00,626.34,3.625,0.7,10.71,2.56,94.18,5.06,96.03,252
2021-01-24 12:00:00,687.39,4.35,0.74,12.86,2.62,94.09,4.96,104.69,252
2021-01-24 13:00:00,653.2,3.88,0.73,14.41,2.62,94.02,4.7,115.59,244
2021-01-24 14:00:00,544.37,2.7,0.7,15.37,2.69,93.97,4.37,121.19,244
2021-01-24 15:00:00,378.38,1.3,0.64,15.57,2.81,93.94,3.81,115.62,244
2021-01-24 16:00:00,187.06,0.3,0.53,13.23,3.66,93.92,2.74,90.49,228
2021-01-24 17:00:00,30.12,0.02,0.37,9.17,3.3,93.93,3.97,76.1,69
2021-01-24 18:00:00,0.0,0.0,0.3692857142857143,8.0,3.05,93.97,5.05,76.03,0
2021-01-24 19:00:00,0.0,0.0,0.36857142857142855,7.3,2.93,94.0,5.74,78.78,0
2021-01-24 20:00:00,0.0,0.0,0.3678571428571428,6.28,2.93,94.02,5.71,81.74,0
2021-01-24 21:00:00,0.0,0.0,0.36714285714285716,5.18,2.93,94.03,5.4,83.85,0
2021-01-24 22:00:00,0.0,0.0,0.36642857142857144,4.14,2.99,94.04,5.07,85.32,0
2021-01-24 23:00:00,0.0,0.0,0.3657142857142857,3.37,2.99,94.02,4.61,86.7,0
2021-01-25 00:00:00,0.0,0.0,0.365,2.83,2.99,93.99,3.91,89.66,0
2021-01-25 01:00:00,0.0,0.0,0.36428571428571427,2.44,2.99,93.99,3.45,93.37,0
2021-01-25 02:00:00,0.0,0.0,0.36357142857142855,2.1,2.99,93.97,3.19,91.26,0
2021-01-25 03:00:00,0.0,0.0,0.3628571428571428,1.81,3.05,93.96,3.1,86.82,0
2021-01-25 04:00:00,0.0,0.0,0.36214285714285716,1.54,3.05,93.94,3.1,83.48,0
2021-01-25 05:00:00,0.0,0.0,0.36142857142857143,1.25,3.05,93.95,3.14,79.67,0
2021-01-25 06:00:00,0.0,0.0,0.3607142857142857,0.92,3.11,93.99,3.23,77.14,0
2021-01-25 07:00:00,29.71,0.02,0.36,1.34,3.11,94.02,3.93,73.98,0
2021-01-25 08:00:00,186.73,0.33,0.53,3.02,3.05,94.04,5.23,68.26,16
2021-01-25 09:00:00,378.92,1.4,0.64,5.5,3.05,94.07,4.83,62.03,140
2021-01-25 10:00:00,543.58,2.88,0.7,9.0,3.17,94.09,4.62,63.61,237
2021-01-25 11:00:00,649.72,4.15,0.73,11.55,3.3,94.06,4.53,62.55,237
2021-01-25 12:00:00,684.65,4.62,0.73,13.62,3.42,93.99,3.79,71.12,237
2021-01-25 13:00:00,645.52,4.12,0.73,14.89,3.54,93.94,2.95,77.77,237
2021-01-25 14:00:00,536.32,2.85,0.69,15.6,3.66,93.91,2.26,74.14,237
2021-01-25 15:00:00,368.86,1.38,0.62,15.51,3.72,93.91,2.2,50.77,237
2021-01-25 16:00:00,180.78,0.35,0.51,13.59,4.27,93.94,2.35,36.76,237
2021-01-25 17:00:00,30.21,0.02,0.35,9.29,3.97,93.98,3.16,36.56,227
2021-01-25 18:00:00,0.0,0.0,0.3528571428571428,7.61,3.54,94.05,3.54,40.16,0
2021-01-25 19:00:00,0.0,0.0,0.3557142857142857,6.73,3.3,94.08,3.64,46.57,0
2021-01-25 20:00:00,0.0,0.0,0.35857142857142854,5.96,3.17,94.09,3.69,54.73,0
2021-01-25 21:00:00,0.0,0.0,0.36142857142857143,5.26,3.11,94.09,3.77,62.9,0
2021-01-25 22:00:00,0.0,0.0,0.36428571428571427,4.52,3.11,94.08,3.77,68.75,0
2021-01-25 23:00:00,0.0,0.0,0.36714285714285716,3.8,3.05,94.07,3.74,74.6,0
2021-01-26 00:00:00,0.0,0.0,0.37,3.08,2.99,94.06,3.55,79.48,0
2021-01-26 01:00:00,0.0,0.0,0.37285714285714283,2.41,2.93,94.07,3.29,80.43,0
2021-01-26 02:00:00,0.0,0.0,0.3757142857142857,1.98,2.87,94.09,2.93,77.22,0
2021-01-26 03:00:00,0.0,0.0,0.37857142857142856,1.91,2.87,94.11,2.48,70.31,0
2021-01-26 04:00:00,0.0,0.0,0.38142857142857145,1.98,2.81,94.12,2.18,62.42,0
2021-01-26 05:00:00,0.0,0.0,0.3842857142857143,1.76,2.75,94.16,2.1,53.64,0
2021-01-26 06:00:00,0.0,0.0,0.3871428571428572,1.05,2.69,94.2,2.35,48.9,0
2021-01-26 07:00:00,32.53,0.02,0.39,1.05,2.69,94.24,2.62,50.57,0
2021-01-26 08:00:00,205.7,0.33,0.58,4.33,2.69,94.28,3.77,54.79,4
2021-01-26 09:00:00,408.98,1.4,0.69,6.73,2.69,94.31,3.54,60.1,199
2021-01-26 10:00:00,579.99,2.92,0.74,10.22,2.81,94.31,3.8,72.27,265
2021-01-26 11:00:00,631.82,3.985,0.7,13.19,2.81,94.25,4.59,80.79,265
2021-01-26 12:00:00,739.91,5.05,0.79,14.96,2.99,94.17,4.8,82.9,265
2021-01-26 13:00:00,705.94,4.52,0.79,16.04,3.11,94.12,4.84,83.41,265
2021-01-26 14:00:00,601.12,3.17,0.77,16.51,3.17,94.09,4.6,85.33,265
2021-01-26 15:00:00,417.7,1.55,0.7,15.91,3.17,94.1,4.4,86.94,265
2021-01-26 16:00:00,222.6,0.38,0.62,13.54,3.66,94.13,3.17,84.77,220
2021-01-26 17:00:00,37.59,0.02,0.42,9.56,3.6,94.16,3.5,79.47,68
2021-01-26 18:00:00,0.0,0.0,0.4157142857142857,8.17,3.36,94.2,4.1,78.8,0
2021-01-26 19:00:00,0.0,0.0,0.4114285714285714,7.81,3.17,94.23,4.71,81.22,0
2021-01-26 20:00:00,0.0,0.0,0.40714285714285714,7.39,3.05,94.22,5.06,84.15,0
2021-01-26 21:00:00,0.0,0.0,0.40285714285714286,6.9,2.99,94.2,5.1,86.58,0
2021-01-26 22:00:00,0.0,0.0,0.3985714285714286,5.8,2.93,94.18,4.66,87.98,0
2021-01-26 23:00:00,0.0,0.0,0.39428571428571424,4.58,2.87,94.15,4.43,89.29,0
2021-01-27 00:00:00,0.0,0.0,0.38999999999999996,3.86,2.87,94.11,4.32,92.28,0
2021-01-27 01:00:00,0.0,0.0,0.3857142857142857,3.21,2.87,94.08,3.97,97.35,0
2021-01-27 02:00:00,0.0,0.0,0.3814285714285714,2.7,2.87,94.04,3.8,101.49,0
2021-01-27 03:00:00,0.0,0.0,0.3771428571428571,2.33,2.87,93.99,3.77,104.53,0
2021-01-27 04:00:00,0.0,0.0,0.37285714285714283,1.9,2.87,93.95,3.59,103.85,0
2021-01-27 05:00:00,0.0,0.0,0.36857142857142855,1.66,2.87,93.91,3.64,103.92,0
